CSAFP,CBSAFP,GEOID,NAME,NAMELSAD,LSAD,MEMI,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON
,25100,25100,"Guymon, OK","Guymon, OK Micro Area",M2,2,G3110,5286926132,19215617,+36.7463169,-101.4838549
548,25180,25180,"Hagerstown-Martinsburg, MD-WV","Hagerstown-Martinsburg, MD-WV Metro Area",M1,1,G3110,2017375973,25865741,+39.5421519,-077.8997669
,25200,25200,"Hailey, ID","Hailey, ID Micro Area",M2,2,G3110,12725329409,67811642,+43.3254856,-114.1973396
406,25220,25220,"Hammond, LA","Hammond, LA Metro Area",M1,1,G3110,2049488094,136678798,+30.6215802,-090.4066329
546,25260,25260,"Hanford-Corcoran, CA","Hanford-Corcoran, CA Metro Area",M1,1,G3110,3598583450,5468555,+36.0724780,-119.8155301
448,25300,25300,"Hannibal, MO","Hannibal, MO Micro Area",M2,2,G3110,2348355014,55510742,+39.6641152,-091.5791788
276,25420,25420,"Harrisburg-Carlisle, PA","Harrisburg-Carlisle, PA Metro Area",M1,1,G3110,4200971848,108892326,+40.3359242,-077.0504748
,25460,25460,"Harrison, AR","Harrison, AR Micro Area",M2,2,G3110,3655086538,36152577,+36.0878092,-093.1620533
277,25500,25500,"Harrisonburg, VA","Harrisonburg, VA Metro Area",M1,1,G3110,2244174790,11270642,+38.5075848,-078.8853213
278,25540,25540,"Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT Metro Area",M1,1,G3110,3923208429,238338950,+41.7186010,-072.5739417
,25580,25580,"Hastings, NE","Hastings, NE Micro Area",M2,2,G3110,1458869092,2481410,+40.5206322,-098.5000441
,25620,25620,"Hattiesburg, MS","Hattiesburg, MS Metro Area",M1,1,G3110,4170802047,27227155,+31.1884408,-089.2327410
,25700,25700,"Hays, KS","Hays, KS Micro Area",M2,2,G3110,2330762263,1197085,+38.9145957,-099.3173291
482,25720,25720,"Heber, UT","Heber, UT Micro Area",M2,2,G3110,3048434118,79148386,+40.3348838,-111.1615683
,25740,25740,"Helena, MT","Helena, MT Micro Area",M2,2,G3110,13248828617,107701519,+46.8113536,-112.2840307
,25760,25760,"Helena-West Helena, AR","Helena-West Helena, AR Micro Area",M2,2,G3110,1801659698,82148488,+34.4236874,-090.8555931
450,25780,25780,"Henderson, NC","Henderson, NC Micro Area",M2,2,G3110,653705786,42187365,+36.3654806,-078.4054343
,25820,25820,"Hereford, TX","Hereford, TX Micro Area",M2,2,G3110,3876750572,3926557,+34.9407663,-102.6075637
,25840,25840,"Hermiston-Pendleton, OR","Hermiston-Pendleton, OR Micro Area",M2,2,G3110,13586991821,86020192,+45.5446021,-119.0761905
280,25860,25860,"Hickory-Lenoir-Morganton, NC","Hickory-Lenoir-Morganton, NC Metro Area",M1,1,G3110,4246269591,75131153,+35.8146669,-081.4570667
,25880,25880,"Hillsdale, MI","Hillsdale, MI Micro Area",M2,2,G3110,1549199574,22938608,+41.8644753,-084.6424093
,25900,25900,"Hilo, HI","Hilo, HI Micro Area",M2,2,G3110,10433637858,2739470030,+19.5977643,-155.5024434
,25940,25940,"Hilton Head Island-Bluffton-Beaufort, SC","Hilton Head Island-Bluffton-Beaufort, SC Metro Area",M1,1,G3110,3189786598,1013138423,+32.3867916,-080.8308775
496,25980,25980,"Hinesville, GA","Hinesville, GA Metro Area",M1,1,G3110,2374380744,232029283,+31.7787803,-081.5764701
,26020,26020,"Hobbs, NM","Hobbs, NM Micro Area",M2,2,G3110,11373742011,8469170,+32.7956865,-103.4132707
266,26090,26090,"Holland, MI","Holland, MI Micro Area",M2,2,G3110,2137349551,2610845118,+42.5957875,-086.6347446
,26140,26140,"Homosassa Springs, FL","Homosassa Springs, FL Metro Area",M1,1,G3110,1507099402,495590953,+28.8436402,-082.5248099
,26220,26220,"Hood River, OR","Hood River, OR Micro Area",M2,2,G3110,1352203447,29040461,+45.5117753,-121.6559762
284,26300,26300,"Hot Springs, AR","Hot Springs, AR Metro Area",M1,1,G3110,1755530788,147143529,+34.5788613,-093.1469148
,26340,26340,"Houghton, MI","Houghton, MI Micro Area",M2,2,G3110,4012397250,15329028212,+47.6819737,-088.1487965
,26380,26380,"Houma-Thibodaux, LA","Houma-Thibodaux, LA Metro Area",M1,1,G3110,5957208457,3239751820,+29.3341299,-090.8436739
288,26420,26420,"Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX Metro Area",M1,1,G3110,21395421889,3063997719,+29.7495926,-095.3536422
104,26460,26460,"Hudson, NY","Hudson, NY Micro Area",M2,2,G3110,1643778342,35063763,+42.2477288,-073.6268057
,26500,26500,"Huntingdon, PA","Huntingdon, PA Micro Area",M2,2,G3110,2265337403,37851955,+40.4223108,-077.9685953
258,26540,26540,"Huntington, IN","Huntington, IN Micro Area",M2,2,G3110,991054480,13135918,+40.8263938,-085.4785975
170,26580,26580,"Huntington-Ashland, WV-KY-OH","Huntington-Ashland, WV-KY-OH Metro Area",M1,1,G3110,6545973821,91818592,+38.3736912,-082.3851927
290,26620,26620,"Huntsville, AL","Huntsville, AL Metro Area",M1,1,G3110,3526393541,151137145,+34.7832617,-086.7348706
288,26660,26660,"Huntsville, TX","Huntsville, TX Micro Area",M2,2,G3110,3827524072,97529547,+30.9098443,-095.3692898
,26700,26700,"Huron, SD","Huron, SD Micro Area",M2,2,G3110,3260033444,15817538,+44.4182649,-098.2794224
,26740,26740,"Hutchinson, KS","Hutchinson, KS Micro Area",M2,2,G3110,3251332269,43417478,+37.9481849,-098.0783463
378,26780,26780,"Hutchinson, MN","Hutchinson, MN Micro Area",M2,2,G3110,1272931184,36379308,+44.8216571,-094.2723231
292,26820,26820,"Idaho Falls, ID","Idaho Falls, ID Metro Area",M1,1,G3110,13457622995,125373512,+43.6204231,-112.4209193
430,26860,26860,"Indiana, PA","Indiana, PA Micro Area",M2,2,G3110,2142009116,18802621,+40.6514319,-079.0875451
294,26900,26900,"Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Anderson, IN Metro Area",M1,1,G3110,11153822691,88553190,+39.7449323,-086.2045408
185,26940,26940,"Indianola, MS","Indianola, MS Micro Area",M2,2,G3110,1807187009,23747315,+33.6055289,-090.5950901
266,26960,26960,"Ionia, MI","Ionia, MI Micro Area",M2,2,G3110,1479671935,22641047,+42.9446503,-085.0737660
168,26980,26980,"Iowa City, IA","Iowa City, IA Metro Area",M1,1,G3110,3063662686,28964338,+41.5178058,-091.6479303
,27020,27020,"Iron Mountain, MI-WI","Iron Mountain, MI-WI Micro Area",M2,2,G3110,3236251255,64644693,+45.9477028,-088.0809591
296,27060,27060,"Ithaca, NY","Ithaca, NY Metro Area",M1,1,G3110,1229335153,43793781,+42.4530063,-076.4734835
,27100,27100,"Jackson, MI","Jackson, MI Metro Area",M1,1,G3110,1817308326,56538564,+42.2484738,-084.4208679
298,27140,27140,"Jackson, MS","Jackson, MS Metro Area",M1,1,G3110,12038417782,210561640,+32.3160014,-090.2208402
,27160,27160,"Jackson, OH","Jackson, OH Micro Area",M2,2,G3110,1088581966,3184785,+39.0134773,-082.6141420
297,27180,27180,"Jackson, TN","Jackson, TN Metro Area",M1,1,G3110,2870684581,5035253,+35.6107890,-088.8543926
,27220,27220,"Jackson, WY-ID","Jackson, WY-ID Micro Area",M2,2,G3110,11512806453,573739762,+44.0486629,-110.4260698
300,27260,27260,"Jacksonville, FL","Jacksonville, FL Metro Area",M1,1,G3110,8293158450,1285728043,+30.2371049,-081.7552353
522,27300,27300,"Jacksonville, IL","Jacksonville, IL Micro Area",M2,2,G3110,2123056101,13877698,+39.6939496,-090.2850474
,27340,27340,"Jacksonville, NC","Jacksonville, NC Metro Area",M1,1,G3110,1973721561,370718798,+34.7631087,-077.4994691
540,27380,27380,"Jacksonville, TX","Jacksonville, TX Micro Area",M2,2,G3110,2727190094,23873001,+31.8438717,-095.1563454
,27420,27420,"Jamestown, ND","Jamestown, ND Micro Area",M2,2,G3110,5754255233,197312589,+46.9722235,-098.9561228
,27460,27460,"Jamestown-Dunkirk-Fredonia, NY","Jamestown-Dunkirk-Fredonia, NY Micro Area",M2,2,G3110,2745973927,1139481429,+42.3042159,-079.4075949
357,27500,27500,"Janesville-Beloit, WI","Janesville-Beloit, WI Metro Area",M1,1,G3110,1859980095,20695910,+42.6698802,-089.0752844
,27540,27540,"Jasper, IN","Jasper, IN Micro Area",M2,2,G3110,1972310844,38628458,+38.3841559,-087.0359535
,27580,27580,"Jayuya, PR","Jayuya, PR Micro Area",M2,2,G3110,115340552,3091,+18.2111522,-066.5868700
122,27600,27600,"Jefferson, GA","Jefferson, GA Micro Area",M2,2,G3110,879716843,8906081,+34.1309009,-083.5625454
,27620,27620,"Jefferson City, MO","Jefferson City, MO Metro Area",M1,1,G3110,5821488630,80070671,+38.6371207,-092.0892275
,27700,27700,"Jesup, GA","Jesup, GA Micro Area",M2,2,G3110,1662237979,18136147,+31.5478449,-081.9123763
304,27740,27740,"Johnson City, TN","Johnson City, TN Metro Area",M1,1,G3110,2211377281,26113260,+36.2506085,-082.3310257
306,27780,27780,"Johnstown, PA","Johnstown, PA Metro Area",M1,1,G3110,1782823119,13677295,+40.5103124,-078.7104629
308,27860,27860,"Jonesboro, AR","Jonesboro, AR Metro Area",M1,1,G3110,3795992719,27612644,+35.6969701,-090.6501730
309,27900,27900,"Joplin, MO","Joplin, MO Metro Area",M1,1,G3110,3271758239,11950922,+37.0555457,-094.3397364
358,27920,27920,"Junction City, KS","Junction City, KS Micro Area",M2,2,G3110,996162685,51451918,+39.0021560,-096.7680375
,27940,27940,"Juneau, AK","Juneau, AK Micro Area",M2,2,G3110,6998163331,1429463661,+58.3729099,-134.1784454
,27980,27980,"Kahului-Wailuku-Lahaina, HI","Kahului-Wailuku-Lahaina, HI Metro Area",M1,1,G3110,3039408820,3309056319,+20.8559308,-156.6015502
310,28020,28020,"Kalamazoo-Portage, MI","Kalamazoo-Portage, MI Metro Area",M1,1,G3110,3030231868,1295552287,+42.2688708,-086.0373725
,28060,28060,"Kalispell, MT","Kalispell, MT Micro Area",M2,2,G3110,13175875606,437083869,+48.3145749,-114.0545326
176,28100,28100,"Kankakee, IL","Kankakee, IL Metro Area",M1,1,G3110,1752310523,12413735,+41.1395105,-087.8611165
312,28140,28140,"Kansas City, MO-KS","Kansas City, MO-KS Metro Area",M1,1,G3110,18793458176,303304045,+38.9318494,-094.4438241
,28180,28180,"Kapaa, HI","Kapaa, HI Micro Area",M2,2,G3110,1605492336,1674244223,+22.0120383,-159.7059653
,28260,28260,"Kearney, NE","Kearney, NE Micro Area",M2,2,G3110,3844421276,19189239,+40.7391446,-099.0315562
,28300,28300,"Keene, NH","Keene, NH Micro Area",M2,2,G3110,1830338973,57617298,+42.9254553,-072.2482169
258,28340,28340,"Kendallville, IN","Kendallville, IN Micro Area",M2,2,G3110,1064072501,17073555,+41.4046795,-085.4172706
,28380,28380,"Kennett, MO","Kennett, MO Micro Area",M2,2,G3110,1401369327,15831055,+36.1530246,-090.0622538
,28420,28420,"Kennewick-Richland, WA","Kennewick-Richland, WA Metro Area",M1,1,G3110,7618194348,215636315,+46.3639140,-119.2540809
,28500,28500,"Kerrville, TX","Kerrville, TX Micro Area",M2,2,G3110,2857602004,10247343,+30.0599530,-099.3533388
,28540,28540,"Ketchikan, AK","Ketchikan, AK Micro Area",M2,2,G3110,12583212278,4649427959,+55.4499378,-131.1066847
,28580,28580,"Key West, FL","Key West, FL Micro Area",M2,2,G3110,2545997177,7133387352,+25.6154566,-081.1899714
545,28620,28620,"Kill Devil Hills, NC","Kill Devil Hills, NC Micro Area",M2,2,G3110,2004632460,3535118628,+35.6971031,-075.8346677
,28660,28660,"Killeen-Temple, TX","Killeen-Temple, TX Metro Area",M1,1,G3110,7293593806,109954579,+31.2027301,-097.7896384
304,28700,28700,"Kingsport-Bristol-Bristol, TN-VA","Kingsport-Bristol-Bristol, TN-VA Metro Area",M1,1,G3110,5205849542,96127578,+36.6041611,-082.4401446
408,28740,28740,"Kingston, NY","Kingston, NY Metro Area",M1,1,G3110,2911757793,94596954,+41.9472124,-074.2654582
204,28780,28780,"Kingsville, TX","Kingsville, TX Micro Area",M2,2,G3110,6059947945,1803251165,+27.1139432,-097.5685077
,28820,28820,"Kinston, NC","Kinston, NC Micro Area",M2,2,G3110,1033630023,5900300,+35.2400677,-077.6355095
,28860,28860,"Kirksville, MO","Kirksville, MO Micro Area",M2,2,G3110,2265278459,7684518,+40.2844889,-092.5651239
,28900,28900,"Klamath Falls, OR","Klamath Falls, OR Micro Area",M2,2,G3110,15391613774,503712593,+42.6837613,-121.6461682
314,28940,28940,"Knoxville, TN","Knoxville, TN Metro Area",M1,1,G3110,9066730517,386376865,+36.0444622,-084.1361137
316,29020,29020,"Kokomo, IN","Kokomo, IN Metro Area",M1,1,G3110,758858972,2394185,+40.4835368,-086.1141178
148,29060,29060,"Laconia, NH","Laconia, NH Micro Area",M2,2,G3110,1040130770,177190123,+43.5191091,-071.4253661
,29100,29100,"La Crosse-Onalaska, WI-MN","La Crosse-Onalaska, WI-MN Metro Area",M1,1,G3110,2599815191,116650677,+43.7832461,-091.3187430
318,29180,29180,"Lafayette, LA","Lafayette, LA Metro Area",M1,1,G3110,8828899206,2348844770,+29.9577733,-092.0493498
320,29200,29200,"Lafayette-West Lafayette, IN","Lafayette-West Lafayette, IN Metro Area",M1,1,G3110,3311166834,16373696,+40.5147241,-086.9304622
,29260,29260,"La Grande, OR","La Grande, OR Micro Area",M2,2,G3110,5275597063,4989941,+45.3040809,-117.9991488
122,29300,29300,"LaGrange, GA","LaGrange, GA Micro Area",M2,2,G3110,1072232630,82803338,+33.0344820,-085.0283600
324,29340,29340,"Lake Charles, LA","Lake Charles, LA Metro Area",M1,1,G3110,6084375071,1765731267,+29.9787547,-093.2532434
264,29380,29380,"Lake City, FL","Lake City, FL Micro Area",M2,2,G3110,2065628009,9773963,+30.2213332,-082.6231676
332,29420,29420,"Lake Havasu City-Kingman, AZ","Lake Havasu City-Kingman, AZ Metro Area",M1,1,G3110,34475567011,387344307,+35.7177050,-113.7496891
,29460,29460,"Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL Metro Area",M1,1,G3110,4653579442,553462052,+27.9531147,-081.6927831
,29500,29500,"Lamesa, TX","Lamesa, TX Micro Area",M2,2,G3110,2331781557,4720730,+32.7419338,-101.9473224
,29540,29540,"Lancaster, PA","Lancaster, PA Metro Area",M1,1,G3110,2444606396,103423673,+40.0419921,-076.2501980
330,29620,29620,"Lansing-East Lansing, MI","Lansing-East Lansing, MI Metro Area",M1,1,G3110,4397041594,44017378,+42.7136586,-084.6053717
,29660,29660,"Laramie, WY","Laramie, WY Micro Area",M2,2,G3110,11070455498,89161368,+41.6655141,-105.7218826
,29700,29700,"Laredo, TX","Laredo, TX Metro Area",M1,1,G3110,8706186702,36555096,+27.7607987,-099.3407518
238,29740,29740,"Las Cruces, NM","Las Cruces, NM Metro Area",M1,1,G3110,9863101539,17658237,+32.3509119,-106.8321821
106,29780,29780,"Las Vegas, NM","Las Vegas, NM Micro Area",M2,2,G3110,12230072105,51380262,+35.4768585,-104.8035189
332,29820,29820,"Las Vegas-Henderson-Paradise, NV","Las Vegas-Henderson-Paradise, NV Metro Area",M1,1,G3110,20439281442,438376844,+36.2142575,-115.0138120
,29860,29860,"Laurel, MS","Laurel, MS Micro Area",M2,2,G3110,3551010334,15858394,+31.8254632,-089.1480536
246,29900,29900,"Laurinburg, NC","Laurinburg, NC Micro Area",M2,2,G3110,825964638,3821988,+34.8400226,-079.4773366
312,29940,29940,"Lawrence, KS","Lawrence, KS Metro Area",M1,1,G3110,1180703878,48598501,+38.8964154,-095.2909464
400,29980,29980,"Lawrenceburg, TN","Lawrenceburg, TN Micro Area",M2,2,G3110,1598356132,2228677,+35.2204764,-087.3965460
,30020,30020,"Lawton, OK","Lawton, OK Metro Area",M1,1,G3110,4408014172,61426399,+34.5291104,-098.4309172
,30060,30060,"Lebanon, MO","Lebanon, MO Micro Area",M2,2,G3110,1980627554,8515352,+37.6596879,-092.5948405
276,30140,30140,"Lebanon, PA","Lebanon, PA Metro Area",M1,1,G3110,937138344,1727921,+40.3715593,-076.4648697
352,30220,30220,"Levelland, TX","Levelland, TX Micro Area",M2,2,G3110,2352723913,446119,+33.6059320,-102.3433978
146,30260,30260,"Lewisburg, PA","Lewisburg, PA Micro Area",M2,2,G3110,818399144,4639329,+40.9621790,-077.0554751
400,30280,30280,"Lewisburg, TN","Lewisburg, TN Micro Area",M2,2,G3110,972442312,1801922,+35.4683433,-086.7658650
,30300,30300,"Lewiston, ID-WA","Lewiston, ID-WA Metro Area",M1,1,G3110,3844502227,32632492,+46.2516957,-116.9250166
438,30340,30340,"Lewiston-Auburn, ME","Lewiston-Auburn, ME Metro Area",M1,1,G3110,1211937419,75599699,+44.1676811,-070.2074347
,30380,30380,"Lewistown, PA","Lewistown, PA Micro Area",M2,2,G3110,1064602238,9507398,+40.6016069,-077.6519381
,11900,11900,"Athens, OH","Athens, OH Micro Area",M2,2,G3110,1304383720,12463892,+39.3326037,-082.0458439
174,11940,11940,"Athens, TN","Athens, TN Micro Area",M2,2,G3110,1114009036,5340572,+35.4244708,-084.6199625
206,11980,11980,"Athens, TX","Athens, TX Micro Area",M2,2,G3110,2263039163,193233424,+32.2116334,-095.8534183
122,12020,12020,"Athens-Clarke County, GA","Athens-Clarke County, GA Metro Area",M1,1,G3110,2654353090,26370977,+33.9439840,-083.2138965
122,12060,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA Metro Area",M1,1,G3110,22484502020,399735190,+33.6937280,-084.3999113
428,12100,12100,"Atlantic City-Hammonton, NJ","Atlantic City-Hammonton, NJ Metro Area",M1,1,G3110,1438982575,301062742,+39.4693540,-074.6337584
258,12140,12140,"Auburn, IN","Auburn, IN Micro Area",M2,2,G3110,939732061,2657419,+41.4011894,-085.0001854
532,12180,12180,"Auburn, NY","Auburn, NY Micro Area",M2,2,G3110,1791190504,445708175,+43.0085456,-076.5745866
194,12220,12220,"Auburn-Opelika, AL","Auburn-Opelika, AL Metro Area",M1,1,G3110,1573552337,21488937,+32.6040644,-085.3530477
,12260,12260,"Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC Metro Area",M1,1,G3110,9015004607,262744092,+33.4603713,-081.9828327
,12300,12300,"Augusta-Waterville, ME","Augusta-Waterville, ME Micro Area",M2,2,G3110,2246806176,216724439,+44.4170119,-069.7657639
462,12380,12380,"Austin, MN","Austin, MN Micro Area",M2,2,G3110,1842332256,617229,+43.6662486,-092.7595136
,12420,12420,"Austin-Round Rock, TX","Austin-Round Rock, TX Metro Area",M1,1,G3110,10933669741,151694217,+30.2395128,-097.6912697
533,12460,12460,"Bainbridge, GA","Bainbridge, GA Micro Area",M2,2,G3110,1546584748,67412755,+30.8806553,-084.5841442
,12540,12540,"Bakersfield, CA","Bakersfield, CA Metro Area",M1,1,G3110,21061589620,79574760,+35.3466288,-118.7295064
548,12580,12580,"Baltimore-Columbia-Towson, MD","Baltimore-Columbia-Towson, MD Metro Area",M1,1,G3110,6737904423,1304081566,+39.3043610,-076.5495009
,12620,12620,"Bangor, ME","Bangor, ME Metro Area",M1,1,G3110,8798667306,414015520,+45.4092789,-068.6665979
357,12660,12660,"Baraboo, WI","Baraboo, WI Micro Area",M2,2,G3110,2153654529,45723565,+43.4279976,-089.9433290
350,12680,12680,"Bardstown, KY","Bardstown, KY Micro Area",M2,2,G3110,1081354528,16997332,+37.8031876,-085.4659548
148,12700,12700,"Barnstable Town, MA","Barnstable Town, MA Metro Area",M1,1,G3110,1020989893,2360346064,+41.7990145,-070.2118803
,12740,12740,"Barre, VT","Barre, VT Micro Area",M2,2,G3110,1779421703,21184426,+44.2749884,-072.6095138
538,12780,12780,"Bartlesville, OK","Bartlesville, OK Micro Area",M2,2,G3110,1076019753,22829398,+36.7043803,-095.9061545
384,12820,12820,"Bastrop, LA","Bastrop, LA Micro Area",M2,2,G3110,2058870205,28878805,+32.8200082,-091.8003988
464,12860,12860,"Batavia, NY","Batavia, NY Micro Area",M2,2,G3110,1276697994,6142605,+43.0009096,-078.1927784
,12900,12900,"Batesville, AR","Batesville, AR Micro Area",M2,2,G3110,1978630968,19594201,+35.7374992,-091.5599423
,12940,12940,"Baton Rouge, LA","Baton Rouge, LA Metro Area",M1,1,G3110,10429605596,456494719,+30.5708895,-091.1345330
310,12980,12980,"Battle Creek, MI","Battle Creek, MI Metro Area",M1,1,G3110,1829249870,31275675,+42.2429896,-085.0123853
474,13020,13020,"Bay City, MI","Bay City, MI Metro Area",M1,1,G3110,1145557693,487990590,+43.6997112,-083.9787007
288,13060,13060,"Bay City, TX","Bay City, TX Micro Area",M2,2,G3110,2830586532,1345801461,+28.7747601,-096.0015316
339,13100,13100,"Beatrice, NE","Beatrice, NE Micro Area",M2,2,G3110,2205277881,22010737,+40.2552337,-096.6834528
,13140,13140,"Beaumont-Port Arthur, TX","Beaumont-Port Arthur, TX Metro Area",M1,1,G3110,7858940492,764325868,+30.3478326,-094.1203707
376,13180,13180,"Beaver Dam, WI","Beaver Dam, WI Micro Area",M2,2,G3110,2267985236,81403926,+43.4227057,-088.7043791
,13220,13220,"Beckley, WV","Beckley, WV Metro Area",M1,1,G3110,3281358619,27855436,+37.9055556,-081.1639065
144,13260,13260,"Bedford, IN","Bedford, IN Micro Area",M2,2,G3110,1163367147,7122898,+38.8398148,-086.4878198
,13300,13300,"Beeville, TX","Beeville, TX Micro Area",M2,2,G3110,2279809512,246409,+28.4160769,-097.7425858
198,13340,13340,"Bellefontaine, OH","Bellefontaine, OH Micro Area",M2,2,G3110,1187336848,21598324,+40.3875532,-083.7663430
,13380,13380,"Bellingham, WA","Bellingham, WA Metro Area",M1,1,G3110,5459395531,1028184731,+48.8426531,-121.8364325
,13420,13420,"Bemidji, MN","Bemidji, MN Micro Area",M2,2,G3110,6487127468,1426314757,+47.8795077,-095.0050500
140,13460,13460,"Bend-Redmond, OR","Bend-Redmond, OR Metro Area",M1,1,G3110,7815567168,94755758,+43.9151181,-121.2255751
,13500,13500,"Bennettsville, SC","Bennettsville, SC Micro Area",M2,2,G3110,1242378725,14480156,+34.6018053,-079.6779418
,13540,13540,"Bennington, VT","Bennington, VT Micro Area",M2,2,G3110,1748245632,6926825,+43.0353254,-073.1114603
,13620,13620,"Berlin, NH-VT","Berlin, NH-VT Micro Area",M2,2,G3110,6366631044,121238181,+44.6986240,-071.4216502
266,13660,13660,"Big Rapids, MI","Big Rapids, MI Micro Area",M2,2,G3110,1437626842,41759537,+43.6352949,-085.3327509
,13700,13700,"Big Spring, TX","Big Spring, TX Micro Area",M2,2,G3110,4664592112,11087082,+32.0917721,-101.4676442
,13720,13720,"Big Stone Gap, VA","Big Stone Gap, VA Micro Area",M2,2,G3110,1919744224,13440081,+37.0252956,-082.5099432
,13740,13740,"Billings, MT","Billings, MT Metro Area",M1,1,G3110,15166731286,77167965,+45.7754535,-108.7278711
,13780,13780,"Binghamton, NY","Binghamton, NY Metro Area",M1,1,G3110,3171179763,36245337,+42.1639276,-076.0229431
142,13820,13820,"Birmingham-Hoover, AL","Birmingham-Hoover, AL Metro Area",M1,1,G3110,13675133960,232511496,+33.4623718,-086.8143378
,13900,13900,"Bismarck, ND","Bismarck, ND Metro Area",M1,1,G3110,13922505324,252946938,+46.7265938,-100.9960964
292,13940,13940,"Blackfoot, ID","Blackfoot, ID Micro Area",M2,2,G3110,5423063386,68526352,+43.2163568,-112.3992058
,13980,13980,"Blacksburg-Christiansburg-Radford, VA","Blacksburg-Christiansburg-Radford, VA Metro Area",M1,1,G3110,3763221778,46075636,+37.1213643,-080.5315166
145,14010,14010,"Bloomington, IL","Bloomington, IL Metro Area",M1,1,G3110,4094504739,27082488,+40.4055934,-088.8613074
144,14020,14020,"Bloomington, IN","Bloomington, IN Metro Area",M1,1,G3110,2019733436,50045972,+39.2417362,-086.6717544
146,14100,14100,"Bloomsburg-Berwick, PA","Bloomsburg-Berwick, PA Metro Area",M1,1,G3110,1588567016,23674173,+41.0404036,-076.4616535
,14140,14140,"Bluefield, WV-VA","Bluefield, WV-VA Micro Area",M2,2,G3110,2428923052,7345332,+37.2484625,-081.3593755
,14180,14180,"Blytheville, AR","Blytheville, AR Micro Area",M2,2,G3110,2332480068,49826367,+35.7669426,-090.0522086
406,14220,14220,"Bogalusa, LA","Bogalusa, LA Micro Area",M2,2,G3110,1734071719,16460917,+30.8521435,-090.0462534
147,14260,14260,"Boise City, ID","Boise City, ID Metro Area",M1,1,G3110,30471888466,174451544,+43.0066485,-116.1419089
218,14340,14340,"Boone, IA","Boone, IA Micro Area",M2,2,G3110,1480363619,5358112,+42.0386010,-093.9383625
,14380,14380,"Boone, NC","Boone, NC Micro Area",M2,2,G3110,809160508,2332416,+36.2353724,-081.7099229
108,14420,14420,"Borger, TX","Borger, TX Micro Area",M2,2,G3110,2298408146,19507501,+35.8370470,-101.3627461
148,14460,14460,"Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,1,G3110,9028347170,2655405605,+42.5176060,-071.0219925
216,14500,14500,"Boulder, CO","Boulder, CO Metro Area",M1,1,G3110,1881211993,36590886,+40.0949699,-105.3976911
150,14540,14540,"Bowling Green, KY","Bowling Green, KY Metro Area",M1,1,G3110,4182605061,62139746,+37.0468214,-086.3970677
,14580,14580,"Bozeman, MT","Bozeman, MT Micro Area",M2,2,G3110,6746211520,75237113,+45.5180536,-111.1639214
,14620,14620,"Bradford, PA","Bradford, PA Micro Area",M2,2,G3110,2536105992,13010718,+41.8145902,-078.5724631
,14660,14660,"Brainerd, MN","Brainerd, MN Micro Area",M2,2,G3110,7821364179,1426327947,+46.7763050,-094.2257567
520,14700,14700,"Branson, MO","Branson, MO Micro Area",M2,2,G3110,2839860330,170786578,+36.6950080,-093.2235611
,14720,14720,"Breckenridge, CO","Breckenridge, CO Micro Area",M2,2,G3110,1575588239,28287709,+39.6210227,-106.1375545
500,14740,14740,"Bremerton-Silverdale, WA","Bremerton-Silverdale, WA Metro Area",M1,1,G3110,1023380594,442123819,+47.6396874,-122.6496358
288,14780,14780,"Brenham, TX","Brenham, TX Micro Area",M2,2,G3110,1564249679,46077120,+30.2150752,-096.4102717
120,14820,14820,"Brevard, NC","Brevard, NC Micro Area",M2,2,G3110,980254343,5135255,+35.2100794,-082.8166530
408,14860,14860,"Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT Metro Area",M1,1,G3110,1618664453,549280549,+41.2274128,-073.3670614
298,15020,15020,"Brookhaven, MS","Brookhaven, MS Micro Area",M2,2,G3110,1518055421,5309826,+31.5352155,-090.4535663
,15060,15060,"Brookings, OR","Brookings, OR Micro Area",M2,2,G3110,4217640656,934462436,+42.4664387,-124.2109292
,15100,15100,"Brookings, SD","Brookings, SD Micro Area",M2,2,G3110,2051807236,32967600,+44.3766745,-096.7977971
154,15180,15180,"Brownsville-Harlingen, TX","Brownsville-Harlingen, TX Metro Area",M1,1,G3110,2307891059,998035120,+26.1029227,-097.4789584
,15220,15220,"Brownwood, TX","Brownwood, TX Micro Area",M2,2,G3110,2446081828,32417771,+31.7641026,-098.9984697
,15260,15260,"Brunswick, GA","Brunswick, GA Metro Area",M1,1,G3110,3332040694,828371391,+31.3017523,-081.5888759
360,15340,15340,"Bucyrus, OH","Bucyrus, OH Micro Area",M2,2,G3110,1040619676,2359515,+40.8485244,-082.9247827
160,15380,15380,"Buffalo-Cheektowaga-Niagara Falls, NY","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",M1,1,G3110,4053461565,2075808011,+43.0443711,-078.7773351
